student_id,first_name,last_name,email,phone,gender,age,department_id,department,teacher_id,semester,cgpa,attendance,status,address,admission_year,created_at
S000987,Heidi,Miles,student987@edupredict.com,03846523033,Female,27,DEP006,Cyber Security,T00113,2,2.73,84.0,Active,"38573 Catherine Isle, New Jennifer, GA 75711",2023.0,2026-08-08 12:39:38.605
S000988,Maureen,Andrade,student988@edupredict.com,03338340633,Female,23,DEP019,Chemistry,T00045,2,3.92,70.0,Active,"41033 Richard Fields Suite 843, Port Calvinmouth, MD 68321",2024.0,2026-08-08 12:39:38.606
S000989,Michael,Brooks,student989@edupredict.com,03586171046,Female,25,DEP003,Information Technology,T00099,1,3.89,76.0,Active,"30883 Smith Plaza Suite 047, Port Jeremy, DE 87744",2022.0,2026-08-08 12:39:39.093
S000990,Stephanie,Trujillo,student990@edupredict.com,03891377196,Male,25,DEP011,Marketing,T00218,7,3.99,53.0,Active,"773 Avila Isle, Wrightborough, MD 60122",2023.0,2026-08-08 12:39:39.094
S000991,Amanda,Young,student991@edupredict.com,03271884150,Female,26,DEP001,Computer Science,T00253,4,3.61,54.0,Active,"04040 Hughes Route Suite 882, Garciaside, WA 66208",2023.0,2026-08-08 12:39:39.095
S000992,Jerry,Johnson,student992@edupredict.com,03244513737,Male,23,DEP004,Artificial Intelligence,T00290,7,2.15,83.0,Active,"52094 Charlotte Mission, Jonesberg, DC 56513",2024.0,2026-08-08 12:39:39.095
S000993,Traci,Howard,student993@edupredict.com,03408247291,Female,21,DEP003,Information Technology,T00042,4,2.64,83.0,Active,"71071 Ponce Avenue Apt. 287, Nicolefurt, KS 68143",2026.0,2026-08-08 12:39:39.096
S000994,Kirsten,Marquez,student994@edupredict.com,03571187218,Male,27,DEP017,Mathematics,T00077,1,3.35,54.0,Active,"0339 Munoz Hill, Port Timothy, VA 12934",2023.0,2026-08-08 12:39:39.097
S000995,Shane,Huerta,student995@edupredict.com,03508068297,Male,21,DEP006,Cyber Security,T00277,1,3.65,63.0,Inactive,"108 Woodward Turnpike, Paulland, MT 94897",2025.0,2026-08-08 12:39:39.098
S000996,Joshua,Benton,student996@edupredict.com,03667730884,Female,23,DEP001,Computer Science,T00060,2,3.73,81.0,Active,"942 Christian Manor Suite 135, Lake Leon, CT 30153",2023.0,2026-08-08 12:39:39.100
S000997,Nathan,Wright,student997@edupredict.com,03561497449,Male,23,DEP019,Chemistry,T00044,2,2.45,52.0,Active,"5714 Fred Mountains Suite 875, Robersonburgh, CT 66367",2025.0,2026-08-08 12:39:39.101
S000998,Jessica,Gibson,student998@edupredict.com,03365466287,Male,22,DEP019,Chemistry,T00005,1,3.13,64.0,Active,"0436 Stewart Locks Suite 961, Ayersberg, MP 23089",2022.0,2026-08-08 12:39:39.102
S000999,Diana,Elliott,student999@edupredict.com,03492302387,Female,27,DEP014,Mechanical Engineering,T00200,8,2.05,74.0,Active,"03058 Martinez Cove Apt. 810, Flowersshire, CA 62154",2021.0,2026-08-08 12:39:39.102
S001000,Brian,Davis,student1000@edupredict.com,03932234637,Female,18,DEP002,Software Engineering,T00145,2,2.93,80.0,Inactive,"0717 Candace Track Apt. 139, East Stephanieview, TN 61734",2021.0,2026-08-08 12:39:39.103
S001001,Jennifer,Ramos,student1001@edupredict.com,03956629774,Female,21,DEP015,Civil Engineering,T00020,2,3.43,83.0,Active,"5331 Vanessa River, Christopherstad, NY 04857",2026.0,2026-08-08 12:39:39.104
S001002,Matthew,Daniel,student1002@edupredict.com,03760080514,Female,20,DEP014,Mechanical Engineering,T00238,2,3.09,72.0,Active,"64143 Stone Forest, Doyleshire, NJ 39646",2021.0,2026-08-08 12:39:39.104
S001003,Alexander,Clark,student1003@edupredict.com,03611626516,Male,21,DEP019,Chemistry,T00005,1,2.48,52.0,Active,"USNS Harris, FPO AE 30150",2026.0,2026-08-08 12:39:39.105
S001004,Robert,Wilson,student1004@edupredict.com,03278842202,Female,23,DEP004,Artificial Intelligence,T00129,3,2.6,54.0,Inactive,"2631 Kathleen Shore Suite 585, Rosalesview, IA 43785",2026.0,2026-08-08 12:39:39.106
S001005,Bradley,Pearson,student1005@edupredict.com,03429983911,Female,19,DEP010,Economics,T00255,2,2.76,92.0,Active,"2688 Bowen Union, Maryshire, AS 06896",2024.0,2026-08-08 12:39:39.107
S001006,Scott,Whitehead,student1006@edupredict.com,03973300875,Female,25,DEP019,Chemistry,T00004,1,2.01,52.0,Active,"0077 Melinda Summit, Edwardsview, GA 78382",2021.0,2026-08-08 12:39:39.108
S001007,Leslie,Mullen,student1007@edupredict.com,03113397848,Female,21,DEP020,Biology,T00116,8,2.47,62.0,Active,"95355 Jason Mission, Jillianbury, SC 49354",2023.0,2026-08-08 12:39:39.108
S001008,Margaret,Olson,student1008@edupredict.com,03896317110,Female,22,DEP011,Marketing,T00038,1,3.54,64.0,Active,"122 Scott Road, Amandamouth, WV 94089",2025.0,2026-08-08 12:39:39.109
S001009,Brandon,Hancock,student1009@edupredict.com,03113355520,Male,21,DEP002,Software Engineering,T00101,6,3.27,98.0,Active,"17397 Micheal Village Apt. 592, Cortezland, MT 46292",2021.0,2026-08-08 12:39:39.110
S001010,Carol,Orozco,student1010@edupredict.com,03301142579,Female,22,DEP020,Biology,T00162,5,3.52,68.0,Active,"4099 Joe Crest Apt. 461, South Michael, VA 79873",2025.0,2026-08-08 12:39:39.110
S001011,Kristine,Johnson,student1011@edupredict.com,03298605645,Male,19,DEP007,Business Administration,T00014,5,2.57,50.0,Active,"81917 Smith Glens Apt. 803, West Jameshaven, DE 82575",2022.0,2026-08-08 12:39:39.111
S001012,Ashley,Morales,student1012@edupredict.com,03929853689,Male,21,DEP007,Business Administration,T00036,7,3.48,59.0,Active,"40343 Walters Stream, East Paulmouth, FM 18930",2022.0,2026-08-08 12:39:39.112
S001013,Kathryn,King,student1013@edupredict.com,03459974101,Male,27,DEP010,Economics,T00155,7,2.98,67.0,Active,"555 Ashley Vista Suite 083, South Courtneyside, FM 08519",2022.0,2026-08-08 12:39:39.113
S001014,Timothy,Gilmore,student1014@edupredict.com,03224103269,Male,24,DEP019,Chemistry,T00040,2,2.13,73.0,Active,"44957 Lopez Courts, Obrienchester, TN 94932",2022.0,2026-08-08 12:39:39.113
S001015,Douglas,Glover,student1015@edupredict.com,03802211820,Female,26,DEP005,Data Science,T00022,7,2.16,56.0,Active,"683 Melton Junction, Kleinmouth, GU 11826",2023.0,2026-08-08 12:39:39.114
S001016,Robin,Stewart,student1016@edupredict.com,03520563440,Male,26,DEP013,Electrical Engineering,T00269,4,2.78,73.0,Active,"86143 Cook Union Apt. 066, West Austinville, FL 29655",2023.0,2026-08-08 12:39:39.115
S001017,Jermaine,Dennis,student1017@edupredict.com,03123857156,Male,21,DEP013,Electrical Engineering,T00066,3,3.6,57.0,Active,"466 Corey Wall Apt. 637, Lake Jeffrey, NC 58493",2023.0,2026-08-08 12:39:39.124
S001018,Xavier,Brewer,student1018@edupredict.com,03798601131,Female,20,DEP016,Architecture,T00234,5,3.59,98.0,Active,"914 James Neck, Michaelfurt, CO 89830",2022.0,2026-08-08 12:39:39.124
S001019,Elizabeth,Thompson,student1019@edupredict.com,03387042243,Male,22,DEP015,Civil Engineering,T00182,5,2.78,69.0,Active,"63944 Martin Vista, Brittneytown, MH 05653",2023.0,2026-08-08 12:39:39.125
S001020,Troy,Perez,student1020@edupredict.com,03425554031,Female,18,DEP003,Information Technology,T00042,4,3.17,99.0,Active,"82337 Phillips Summit Suite 123, North James, IL 03311",2025.0,2026-08-08 12:39:39.126
S001021,Amy,Andersen,student1021@edupredict.com,03527108062,Female,19,DEP016,Architecture,T00008,3,2.77,53.0,Active,"80046 Jones Ports Apt. 464, Port Melissachester, AK 41379",2024.0,2026-08-08 12:39:39.127
S001022,Gerald,Cervantes,student1022@edupredict.com,03526460215,Female,20,DEP009,Finance,T00279,6,3.75,58.0,Inactive,"320 Daniels Run, West Cynthiaton, ID 86611",2021.0,2026-08-08 12:39:39.127
S001023,Jerry,Walker,student1023@edupredict.com,03336276068,Male,23,DEP015,Civil Engineering,T00170,2,2.86,81.0,Active,"15412 Ward Lock Apt. 661, Scottville, GA 73758",2024.0,2026-08-08 12:39:39.128
S001024,Regina,Rodriguez,student1024@edupredict.com,03245442557,Male,28,DEP013,Electrical Engineering,T00050,4,3.29,63.0,Active,"3716 Cox Spurs Suite 824, Thomasville, DC 22825",2023.0,2026-08-08 12:39:39.129
S001025,Michael,Carter,student1025@edupredict.com,03339641706,Male,25,DEP003,Information Technology,T00042,5,2.74,74.0,Active,"3485 Eric Crossroad Suite 707, South Hannah, WA 04530",2025.0,2026-08-08 12:39:39.130
S001026,Shawn,Reed,student1026@edupredict.com,03605800719,Male,25,DEP019,Chemistry,T00153,7,3.45,76.0,Active,"880 Tammy Route, New Mariaton, OH 75006",2024.0,2026-08-08 12:39:39.130
S001027,William,Hughes,student1027@edupredict.com,03318935964,Male,20,DEP005,Data Science,T00287,1,2.25,54.0,Inactive,"1424 Jacqueline Islands, Berryhaven, IL 30753",2025.0,2026-08-08 12:39:39.131
S001028,Charles,Powers,student1028@edupredict.com,03729304161,Female,18,DEP015,Civil Engineering,T00196,5,2.87,76.0,Inactive,"53732 Carter Divide Suite 764, East Jason, AK 27875",2022.0,2026-08-08 12:39:39.132
S001029,Robert,Morrow,student1029@edupredict.com,03679157847,Male,23,DEP005,Data Science,T00287,4,2.71,73.0,Active,"Unit 9106 Box 7143, DPO AE 91994",2022.0,2026-08-08 12:39:39.133
S001030,Keith,Carter,student1030@edupredict.com,03130699979,Male,25,DEP018,Physics,T00016,5,2.92,54.0,Active,"Unit 7874 Box 5287, DPO AA 18385",2026.0,2026-08-08 12:39:39.133
S001031,Laura,Wilson,student1031@edupredict.com,03755441283,Female,21,DEP003,Information Technology,T00042,5,3.45,83.0,Inactive,"20685 Anthony Viaduct, Port Jodyhaven, KY 36143",2025.0,2026-08-08 12:39:39.134
S001032,Mark,Smith,student1032@edupredict.com,03684916863,Female,22,DEP008,Accounting,T00208,3,2.14,90.0,Active,"4069 Walters Keys, West Jeffrey, NM 25623",2025.0,2026-08-08 12:39:40.304
S001033,Michelle,Scott,student1033@edupredict.com,03636669493,Male,21,DEP014,Mechanical Engineering,T00092,5,2.88,80.0,Active,"Unit 9277 Box 2290, DPO AE 11646",2025.0,2026-08-08 12:39:40.305
S001034,Nathan,Fuentes,student1034@edupredict.com,03475270288,Male,25,DEP003,Information Technology,T00099,4,3.08,69.0,Active,"2981 Vega Port, Gregside, RI 04655",2026.0,2026-08-08 12:39:40.306
S001035,Matthew,Stark,student1035@edupredict.com,03216376390,Female,20,DEP002,Software Engineering,T00145,8,3.55,94.0,Active,"667 Rose Hollow, New Jennifer, MD 12983",2021.0,2026-08-08 12:39:40.307
S001036,Lisa,Vargas,student1036@edupredict.com,03976066820,Female,21,DEP010,Economics,T00271,6,3.9,69.0,Active,"712 Avery Ville, Susanbury, OR 85465",2021.0,2026-08-08 12:39:40.307
S001037,Donna,Brown,student1037@edupredict.com,03865859427,Male,24,DEP005,Data Science,T00283,4,3.32,95.0,Active,"PSC 9291, Box 1900, APO AA 09184",2025.0,2026-08-08 12:39:40.308
S001038,Ashley,Grant,student1038@edupredict.com,03263303386,Male,26,DEP014,Mechanical Engineering,T00219,8,2.23,63.0,Inactive,"592 Moore Wall, Lake Daniel, PA 44683",2026.0,2026-08-08 12:39:40.308
S001039,Michael,Jackson,student1039@edupredict.com,03534397500,Male,27,DEP009,Finance,T00076,8,2.17,70.0,Active,"0642 Stephanie Rest, Carlfurt, NC 89094",2024.0,2026-08-08 12:39:40.309
S001040,Dillon,Russell,student1040@edupredict.com,03243779545,Female,24,DEP014,Mechanical Engineering,T00086,3,2.46,94.0,Active,"7163 Nguyen Island Suite 295, Lake Davidchester, FL 26802",2024.0,2026-08-08 12:39:40.310
S001041,Austin,David,student1041@edupredict.com,03881699097,Male,25,DEP017,Mathematics,T00144,8,2.49,86.0,Active,"560 Johnson Mill Apt. 668, East Crystalville, MT 89485",2025.0,2026-08-08 12:39:40.311
S001042,Pamela,Klein,student1042@edupredict.com,03603580512,Female,25,DEP009,Finance,T00146,3,2.76,100.0,Active,"284 Davis Summit Apt. 506, Bowersberg, WI 56845",2025.0,2026-08-08 12:39:40.311
S001043,Ashley,Richards,student1043@edupredict.com,03115418987,Female,23,DEP001,Computer Science,T00089,5,3.51,90.0,Active,"92208 Blake Divide, South Tiffany, CT 60387",2024.0,2026-08-08 12:39:40.312
S001044,Felicia,Roberts,student1044@edupredict.com,03600809375,Female,27,DEP004,Artificial Intelligence,T00150,4,3.55,92.0,Active,"USS Carter, FPO AE 92245",2025.0,2026-08-08 12:39:40.313
S001045,Lisa,Donovan,student1045@edupredict.com,03849992248,Female,27,DEP002,Software Engineering,T00295,8,4.0,78.0,Active,"523 Browning Circles, West Kimberlyshire, MT 07000",2026.0,2026-08-08 12:39:40.313
S001046,David,York,student1046@edupredict.com,03166376479,Male,25,DEP006,Cyber Security,T00282,8,2.74,99.0,Active,"840 Martin Station Suite 155, North Brittanyview, NJ 83479",2021.0,2026-08-08 12:39:40.316
S001047,Nicholas,Williams,student1047@edupredict.com,03993371514,Female,27,DEP009,Finance,T00209,3,3.34,63.0,Active,"688 Delgado Road, Port Philip, RI 90481",2023.0,2026-08-08 12:39:40.317
S001048,Michelle,Jennings,student1048@edupredict.com,03317062659,Male,25,DEP010,Economics,T00293,6,3.77,77.0,Active,"263 David Pike, Micheletown, AL 42260",2023.0,2026-08-08 12:39:40.318
S001049,Alicia,Curtis,student1049@edupredict.com,03549815574,Female,26,DEP001,Computer Science,T00060,4,3.04,83.0,Active,"5390 Torres Way, Gonzalezhaven, WA 86899",2025.0,2026-08-08 12:39:40.318
S001050,Garrett,Scott,student1050@edupredict.com,03968419177,Male,20,DEP011,Marketing,T00038,5,3.69,60.0,Active,"337 John Forest Suite 669, Andersonview, NH 16606",2021.0,2026-08-08 12:39:40.319
S001051,Maria,Neal,student1051@edupredict.com,03572083427,Female,28,DEP016,Architecture,T00083,7,2.19,67.0,Active,"2566 Brad Curve, Lake Ryan, MP 51631",2024.0,2026-08-08 12:39:40.320
S001052,Dustin,Green,student1052@edupredict.com,03814405205,Female,20,DEP002,Software Engineering,T00101,5,2.61,59.0,Inactive,"796 Jason Oval Apt. 331, North Ronaldmouth, DC 20908",2024.0,2026-08-08 12:39:40.321
S001053,Gabriel,Porter,student1053@edupredict.com,03837959069,Female,22,DEP020,Biology,T00019,8,3.41,99.0,Active,"6940 Gonzalez Ports, East Ericton, SC 10268",2021.0,2026-08-08 12:39:40.322
S001054,Gary,Duncan,student1054@edupredict.com,03543836771,Female,22,DEP007,Business Administration,T00188,6,3.14,67.0,Active,"7394 Ryan Shoals Suite 338, Lake Joshua, PA 65696",2025.0,2026-08-08 12:39:40.323
S001055,Jeffrey,Warren,student1055@edupredict.com,03976185333,Male,27,DEP009,Finance,T00120,5,3.13,57.0,Active,"1779 Taylor Rest, Vaughanburgh, PR 75589",2024.0,2026-08-08 12:39:40.324
S001056,Henry,Pollard,student1056@edupredict.com,03183951217,Female,24,DEP004,Artificial Intelligence,T00064,6,3.29,75.0,Active,"Unit 7172 Box 9267, DPO AP 44215",2023.0,2026-08-08 12:39:40.324
S001057,Charles,Luna,student1057@edupredict.com,03463779386,Male,19,DEP006,Cyber Security,T00029,4,3.06,59.0,Active,"96058 Alexis Mountains, Lake Timothyshire, TN 51384",2023.0,2026-08-08 12:39:40.325
S001058,Paul,Warren,student1058@edupredict.com,03670293807,Male,25,DEP001,Computer Science,T00028,4,3.77,71.0,Inactive,"70028 Jessica Field Suite 744, Laurenfort, DE 72257",2026.0,2026-08-08 12:39:40.326
S001059,Bradley,Vincent,student1059@edupredict.com,03890272434,Female,21,DEP020,Biology,T00179,8,2.49,98.0,Active,"041 Mccarthy Crossroad Apt. 788, Joshuachester, SC 24383",2022.0,2026-08-08 12:39:40.326
S001060,Faith,Barnett,student1060@edupredict.com,03463934235,Male,21,DEP003,Information Technology,T00123,1,3.88,74.0,Active,"83667 Fuller Estate, Martineztown, OR 69290",2026.0,2026-08-08 12:39:40.327
S001061,Dennis,Clark,student1061@edupredict.com,03156000436,Female,28,DEP011,Marketing,T00011,6,3.83,52.0,Active,"PSC 9810, Box 9160, APO AA 66746",2024.0,2026-08-08 12:39:40.328
S001062,Mark,Mcbride,student1062@edupredict.com,03866287455,Male,20,DEP013,Electrical Engineering,T00167,5,3.56,72.0,Active,"845 David Forest, Stephensbury, PR 97782",2022.0,2026-08-08 12:39:40.328
S001063,Robert,Griffin,student1063@edupredict.com,03256927843,Female,26,DEP016,Architecture,T00184,3,2.05,95.0,Active,"9063 Troy Ferry Suite 771, Davisville, AZ 01697",2021.0,2026-08-08 12:39:40.329
S001064,Ronnie,Nunez,student1064@edupredict.com,03918997267,Female,20,DEP016,Architecture,T00184,6,3.43,86.0,Active,"PSC 6134, Box 5825, APO AP 16753",2021.0,2026-08-08 12:39:40.330
S001065,Jessica,West,student1065@edupredict.com,03489702372,Male,22,DEP009,Finance,T00100,6,2.2,81.0,Active,"PSC 9544, Box 9385, APO AE 26793",2021.0,2026-08-08 12:39:40.330
S001066,Matthew,Blevins,student1066@edupredict.com,03988719748,Male,20,DEP002,Software Engineering,T00265,4,3.88,78.0,Active,"501 Jillian Inlet Suite 246, North Jenniferchester, DE 56296",2023.0,2026-08-08 12:39:40.331
S001067,Cheryl,Nelson,student1067@edupredict.com,03329313048,Female,23,DEP005,Data Science,T00027,4,2.89,86.0,Active,"773 Clark Hill, Port Melindaton, MN 08016",2025.0,2026-08-08 12:39:40.332
S001068,William,Smith,student1068@edupredict.com,03425094965,Female,25,DEP001,Computer Science,T00187,7,2.36,51.0,Active,"USCGC Beck, FPO AE 15559",2023.0,2026-08-08 12:39:40.332
S001069,Zachary,Williams,student1069@edupredict.com,03117496189,Male,24,DEP014,Mechanical Engineering,T00009,8,3.24,87.0,Active,"3304 Garrison Forest, East Jamieborough, IL 91755",2021.0,2026-08-08 12:39:40.333
S001070,Marissa,Obrien,student1070@edupredict.com,03813471575,Male,26,DEP009,Finance,T00146,3,2.32,80.0,Active,"9819 Kayla Ports Suite 955, Jacksonside, TN 35495",2024.0,2026-08-08 12:39:40.334
S001071,David,Mendoza,student1071@edupredict.com,03122310888,Male,22,DEP011,Marketing,T00181,8,3.43,78.0,Active,"79392 Kim Divide Suite 863, Oscarborough, AK 94928",2022.0,2026-08-08 12:39:40.335
S001072,Mackenzie,Wagner,student1072@edupredict.com,03828863995,Female,21,DEP010,Economics,T00072,2,2.82,57.0,Active,"236 Davis Trail, East Christinachester, GU 63148",2023.0,2026-08-08 12:39:40.335
S001073,Donna,Daugherty,student1073@edupredict.com,03754853113,Female,20,DEP012,Management,T00056,6,2.71,63.0,Active,"366 Crystal Island, Wilsonshire, TN 81281",2021.0,2026-08-08 12:39:40.337
S001074,Linda,Hall,student1074@edupredict.com,03571893979,Male,22,DEP017,Mathematics,T00053,7,2.87,95.0,Active,"194 Mckenzie Field, Robertfurt, AR 29386",2024.0,2026-08-08 12:39:40.338
S001075,Michael,Spencer,student1075@edupredict.com,03250601478,Female,28,DEP020,Biology,T00267,3,2.87,96.0,Active,"0951 Lopez Pines, Howardland, TX 67530",2023.0,2026-08-08 12:39:40.339
S001076,Daniel,Stevens,student1076@edupredict.com,03824232049,Male,22,DEP004,Artificial Intelligence,T00300,1,3.44,68.0,Inactive,"569 Turner Brooks, West Jenniferport, NE 38840",2023.0,2026-08-08 12:39:40.340
S001077,Robert,Ford,student1077@edupredict.com,03402782089,Male,20,DEP002,Software Engineering,T00295,7,3.74,66.0,Inactive,"9108 David Stravenue Apt. 284, Port Joshua, MD 54685",2025.0,2026-08-08 12:39:40.341
S001078,Michael,Garcia,student1078@edupredict.com,03315383522,Female,25,DEP015,Civil Engineering,T00170,4,2.51,93.0,Active,"2405 Gregory Mountains, New Megan, WY 37861",2024.0,2026-08-08 12:39:40.341
S001079,Daniel,Cook,student1079@edupredict.com,03890227321,Male,19,DEP005,Data Science,T00095,1,3.6,75.0,Inactive,"8593 Kline Views, North Melissaburgh, PA 75415",2026.0,2026-08-08 12:39:40.750
S001080,Kelli,Howell,student1080@edupredict.com,03657467641,Female,21,DEP014,Mechanical Engineering,T00171,3,2.45,86.0,Active,"386 Sara Fall, Walkerfurt, OH 73889",2025.0,2026-08-08 12:39:40.751
S001081,Amanda,Peterson,student1081@edupredict.com,03529625062,Male,25,DEP012,Management,T00047,6,3.07,87.0,Active,"8335 Benson Flat Suite 752, Nathanielhaven, PA 74931",2026.0,2026-08-08 12:39:40.752
S001082,Felicia,Rush,student1082@edupredict.com,03582491764,Male,22,DEP019,Chemistry,T00044,7,3.79,51.0,Active,"934 Gallagher Unions, North Stephanie, AS 03765",2024.0,2026-08-08 12:39:40.753
S001083,Jose,Austin,student1083@edupredict.com,03597302480,Female,23,DEP002,Software Engineering,T00114,2,3.81,59.0,Active,"613 Jessica Harbor Suite 996, Bennettfort, OR 07761",2024.0,2026-08-08 12:39:40.753
S001084,Scott,Jones,student1084@edupredict.com,03184631149,Female,24,DEP009,Finance,T00058,1,3.4,64.0,Active,"07421 Donald Radial Apt. 534, Brianhaven, WA 69024",2023.0,2026-08-08 12:39:40.754
S001085,Phillip,Wagner,student1085@edupredict.com,03481316397,Female,18,DEP001,Computer Science,T00098,5,2.03,78.0,Active,"2233 Kimberly Lake Suite 663, New Fernandofurt, TX 17465",2022.0,2026-08-08 12:39:40.755
S001086,Charles,Carter,student1086@edupredict.com,03394150280,Male,21,DEP010,Economics,T00259,2,3.19,89.0,Active,"6492 Forbes Path Suite 702, Jenniferhaven, NE 56221",2025.0,2026-08-08 12:39:40.755
